iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[bps],bps/user
1787,,,2076192,4.999787323,35000000,0.343519133,0,380922589.9,183.4717549
1788,,,2076192,4.99978256,35000000,0.347791448,0,384732013.8,185.3065679
1789,,,2076192,4.999777466,35000000,0.353091892,0,384571971.4,185.2294833
1790,,,2076192,4.999772265,35000000,0.365182193,0,384413865,185.1533312
1791,,,2076192,4.999767459,35000000,0.372133972,0,384257916.9,185.0782186
1792,,,2076192,4.999763106,35000000,0.377861492,0,384104328.7,185.0042427
1793,,,2076192,4.999759184,35000000,0.390601695,0,370325069,178.3674482
1794,,,2076192,4.99975614,35000000,0.395898724,0,370148047.9,178.2821858
1795,,,2076192,4.999753833,35000000,0.40336089,0,367237259.6,176.8802017
1796,,,2076192,4.999752027,35000000,0.402179575,0,363105940.2,174.8903474
1797,,,2076192,4.999749853,35000000,0.418771207,0,362935474.3,174.8082423
1798,,,2076192,4.99981228,35000000,0.41584508,0,366720987.2,176.6315385
1799,,,2076192,4.99985723,35000000,0.419820291,0,362606795.9,174.6499341
1800,,,2076192,4.999872061,35000000,0.440419536,0,370406986.5,178.4069038
1801,,,2076192,4.999875791,35000000,0.449703999,0,370240575.2,178.3267517
1802,,,2076192,4.999876057,35000000,0.461298191,0,370077641.7,178.2482746
1803,,,2076192,4.999875503,35000000,0.479713842,0,369918308.1,178.1715314
1804,,,2076192,4.999875019,35000000,0.49636142,0,369759821.1,178.095196
1805,,,2076192,4.999874486,35000000,0.504016539,0,369604217.4,178.0202493
1806,,,2076192,4.999874033,35000000,0.50954991,0,369451644.2,177.9467623
1807,,,2076192,4.999873947,35000000,0.521166144,0,373237785.5,179.7703611
1808,,,2076192,4.999874749,35000000,0.523029016,0,373089629.2,179.6990014
1809,,,2076192,4.999877171,35000000,0.522645444,0,379235998.7,182.6594066
1810,,,2076192,4.999881076,35000000,0.526938618,0,379092404.6,182.5902444
1811,,,2076192,4.999886068,35000000,0.523805942,0,378952697.6,182.5229543
1812,,,2076192,4.999891309,35000000,0.529971835,0,378816874.8,182.4575351
1813,,,2076192,4.999896537,35000000,0.518877439,0,378684911.7,182.393975
1814,,,2076192,4.999901246,35000000,0.520523056,0,378551703.8,182.3298152
1815,,,2076192,4.999906462,35000000,0.527102375,0,378417849,182.2653439
1816,,,2076192,4.999911988,35000000,0.538338694,0,380500874.5,183.2686353
1817,,,2076192,4.999917572,35000000,0.546128461,0,380365468.7,183.203417
1818,,,2076192,4.999923013,35000000,0.542929287,0,380230666.3,183.1384893
1819,,,2076192,4.999927802,35000000,0.548002009,0,380096668.3,183.073949
1820,,,2076192,4.999932062,35000000,0.553345361,0,379963817.6,183.0099613
1821,,,2076192,4.999936002,35000000,0.549590434,0,379832406,182.9466668
1822,,,2076192,4.999939633,35000000,0.549231522,0,379702679.9,182.8841841
1823,,,2076192,4.999986136,35000000,0.557495726,0,379575085.8,182.8227283
1824,,,2076192,5.000057511,35000000,0.572335363,0,379446192.5,182.7606466
1825,,,2076192,5.000085711,35000000,0.575523249,0,379316546.5,182.6982025
1826,,,2076192,5.000098406,35000000,0.586571908,0,379186633.8,182.63563
1827,,,2076192,5.000105362,35000000,0.59178279,0,379056877.4,182.5731327
1828,,,2076192,5.000110162,35000000,0.607120541,0,378927649.4,182.5108898
1829,,,2076192,5.000114292,35000000,0.619024884,0,378799215.9,182.4490297
1830,,,2076192,5.000118097,35000000,0.629327291,0,378673961,182.3887006
1831,,,2076192,5.000121765,35000000,0.638219172,0,378551865.9,182.3298933
1832,,,2076192,5.00012521,35000000,0.639019555,0,378432907.6,182.2725969
1833,,,2076192,5.000128547,35000000,0.648625902,0,378317056.8,182.2167973
1834,,,2076192,5.000131547,35000000,0.660437249,0,378204280.7,182.1624786
1835,,,2076192,5.000134302,35000000,0.660565662,0,378094542.7,182.1096232
1836,,,2076192,5.000137212,35000000,0.666333818,0,377987852.3,182.0582356
1837,,,2076192,5.000140008,35000000,0.67973427,0,377884209,182.0083157
1838,,,2076192,5.000142662,35000000,0.689951208,0,377783602.9,181.9598587
1839,,,2076192,5.000145488,35000000,0.695826112,0,377686012.2,181.912854
1840,,,2076192,5.000148503,35000000,0.70842416,0,377591431.8,181.8672993
1841,,,2076192,5.000151404,35000000,0.711050679,0,377504868.5,181.8256059
1842,,,2076192,5.000154048,35000000,0.712315162,0,377426285,181.7877561
1843,,,2076192,5.000156767,35000000,0.715991395,0,377356828.2,181.7543022
1844,,,2076192,5.000159462,35000000,0.726255265,0,377296335.4,181.7251658
1845,,,2076192,5.000162433,35000000,0.739307384,0,377244365.3,181.7001344
1846,,,2076192,5.000165586,35000000,0.746205315,0,377200454.2,181.6789845
1847,,,2076192,5.000168998,35000000,0.744770001,0,377164014.9,181.6614335
1848,,,2076192,5.000202089,35000000,0.746935327,0,377133755.7,181.6468591
1849,,,2076192,5.000219469,35000000,0.755819145,0,377109261.4,181.6350614
1850,,,2076192,5.000228204,35000000,0.760605533,0,377090167.5,181.6258648
1851,,,2076192,5.00023365,35000000,0.761286754,0,377076132.8,181.619105
1852,,,2076192,5.000237113,35000000,0.748452326,0,377066871.8,181.6146444
1853,,,2076192,5.00023996,35000000,0.749275669,0,377062042.9,181.6123185
1854,,,2076192,5.000242688,35000000,0.75425372,0,377066949.5,181.6146818
1855,,,2076192,5.000244949,35000000,0.763994529,0,377080571,181.6212426
1856,,,2076192,5.000247221,35000000,0.757102467,0,377107722.9,181.6343204
1857,,,2076192,5.000249404,35000000,0.748215622,0,377146847.7,181.6531649
1858,,,2076192,5.000251438,35000000,0.748825939,0,377196557.3,181.6771076
1859,,,2076192,5.000253251,35000000,0.751886451,0,377255612.5,181.7055515
1860,,,2076192,5.000261471,35000000,0.748415984,0,377322906.9,181.737964
1861,,,2076192,5.000288482,35000000,0.745743371,0,377397436,181.773861
1862,,,2076192,5.000298979,35000000,0.752290591,0,375150198.7,180.6914768
1863,,,2076192,5.000303299,35000000,0.752145877,0,375223027.3,180.7265548
1864,,,2076192,5.000305043,35000000,0.751398729,0,377626995.1,181.8844284
1865,,,2076192,5.000305994,35000000,0.742228956,0,377708623.1,181.9237446
1866,,,2076192,5.00030627,35000000,0.754154489,0,377793218.4,181.96449
1867,,,2076192,5.000306263,35000000,0.74487122,0,377880520.9,182.0065394
1868,,,2076192,5.000306115,35000000,0.746321579,0,377966944,182.0481651
1869,,,2076192,5.000305691,35000000,0.738688165,0,378052630.3,182.089436
1870,,,2076192,5.000318341,35000000,0.750683359,0,378137696.4,182.1304082
1871,,,2076192,5.000352132,35000000,0.750336121,0,378222237.1,182.1711273
1872,,,2076192,5.00036368,35000000,0.746660199,0,378306631.3,182.2117758
1873,,,2076192,5.000366837,35000000,0.749747111,0,378390817.7,182.2523243
1874,,,2076192,5.000366715,35000000,0.751696528,0,378474740.6,182.2927459
1875,,,2076192,5.000365309,35000000,0.758357175,0,377262516.9,181.7088771
1876,,,2076192,5.000363285,35000000,0.753982337,0,377344259.9,181.7482486
1877,,,2076192,5.000361099,35000000,0.766030087,0,373617216.7,179.9531145
1878,,,2076192,5.00035878,35000000,0.771694658,0,377506738.3,181.8265066
1879,,,2076192,5.000356275,35000000,0.771941381,0,377587529.5,181.8654197
1880,,,2076192,5.000353955,35000000,0.785850268,0,377665368.3,181.9029108
1881,,,2076192,5.000351745,35000000,0.780961033,0,377740482,181.9390894
1882,,,2076192,5.000349505,35000000,0.782368739,0,377813029.2,181.9740319
1883,,,2076192,5.000347384,35000000,0.793246829,0,377883839.6,182.0081378
1884,,,2076192,5.000345538,35000000,0.787621098,0,377953000.3,182.0414491
1885,,,2076192,5.000343906,35000000,0.78916845,0,378020599.5,182.0740083
1886,,,2076192,5.000342446,35000000,0.783046556,0,378087955,182.1064502
1887,,,2076192,5.00034123,35000000,0.788533311,0,378155176.5,182.1388275
1888,,,2076192,5.000340172,35000000,0.789290208,0,378222231.9,182.1711248
1889,,,2076192,5.000338998,35000000,0.796248024,0,378289094.2,182.2033291
1890,,,2076192,5.000353047,35000000,0.800196636,0,378357174.4,182.23612
1891,,,2076192,5.000372373,35000000,0.804703177,0,378426246.5,182.2693886
1892,,,2076192,5.000379312,35000000,0.815046881,0,378493285.2,182.3016779
1893,,,2076192,5.000382012,35000000,0.803986899,0,378558716.8,182.3331931
1894,,,2076192,5.000382953,35000000,0.814047198,0,378626132.3,182.3656638
1895,,,2076192,5.000383319,35000000,0.817955705,0,378693272.5,182.3980019
1896,,,2076192,5.000383364,35000000,0.819064139,0,378760122.9,182.4302005
1897,,,2076192,5.000383642,35000000,0.816311865,0,378826665,182.4622506
1898,,,2076192,5.000383695,35000000,0.818795077,0,378892876.9,182.4941417
1899,,,2076192,5.000383547,35000000,0.814495745,0,378958826.1,182.5259061
1900,,,2076192,5.000383346,35000000,0.810829359,0,379024558.2,182.5575661
1901,,,2076192,5.000383113,35000000,0.816683,0,379090102.9,182.5891357
1902,,,2076192,5.00038274,35000000,0.823614264,0,379155475.2,182.6206224
1903,,,2076192,5.000407358,35000000,0.820068954,0,379219264.5,182.6513466
1904,,,2076192,5.000434067,35000000,0.840949814,0,379281703.1,182.6814202
1905,,,2076192,5.000443842,35000000,0.847868131,0,379342989.5,182.7109388
1906,,,2076192,5.000447514,35000000,0.849184875,0,379402640,182.7396696
1907,,,2076192,5.000449123,35000000,0.856337649,0,380796788.1,183.4111624
1908,,,2076192,5.0004598,35000000,0.850615027,0,380856276.6,183.4398151
1909,,,2076192,5.000496113,35000000,0.857079474,0,380915907,183.4685362
1910,,,2076192,5.000509232,35000000,0.858968189,0,380975749.7,183.4973594
1911,,,2076192,5.000514078,35000000,0.859815668,0,381035854.8,183.5263091
1912,,,2076192,5.000515803,35000000,0.86168052,0,381096256.4,183.5554016
1913,,,2076192,5.00051629,35000000,0.861220312,0,381157306.8,183.5848066
1914,,,2076192,5.00051603,35000000,0.84300631,0,366963365.8,176.7482804
1915,,,2076192,5.00051539,35000000,0.847122282,0,367034257,176.7824252
1916,,,2076192,5.000514559,35000000,0.852597534,0,367105705.2,176.8168383
1917,,,2076192,5.000513556,35000000,0.853887647,0,367177743.8,176.8515358
1918,,,2076192,5.00051279,35000000,0.852289433,0,367250391,176.8865264
1919,,,2076192,5.000512045,35000000,0.843808238,0,367323648.6,176.921811
1920,,,2076192,5.000511123,35000000,0.845866358,0,367397460.7,176.9573627
1921,,,2076192,5.000510152,35000000,0.850174636,0,367471773.4,176.9931555
1922,,,2076192,5.000509151,35000000,0.846575661,0,367546533.4,177.0291637
1923,,,2076192,5.000507942,35000000,0.845730842,0,367620124.6,177.064609
1924,,,2076192,5.000506296,35000000,0.848711518,0,367687899.3,177.0972527
1925,,,2076192,5.000504573,35000000,0.847407285,0,367750553.2,177.12743
1926,,,2076192,5.0005027,35000000,0.846450273,0,363489741.6,175.0752058
1927,,,2076192,5.000500731,35000000,0.854333626,0,363541000.1,175.0998945
1928,,,2076192,5.000498558,35000000,0.856511489,0,359609136,173.2061081
1929,,,2076192,5.000496602,35000000,0.851543352,0,359654816.7,173.2281103
1930,,,2076192,5.000495013,35000000,0.845175204,0,359698508.9,173.2491547
1931,,,2076192,5.00049353,35000000,0.848295583,0,359740602.5,173.2694291
1932,,,2076192,5.000492105,35000000,0.854330594,0,359781430.6,173.289094
1933,,,2076192,5.000490892,35000000,0.858850585,0,358456006.4,172.6507021
1934,,,2076192,5.000489574,35000000,0.859631183,0,358494492,172.6692387
1935,,,2076192,5.000488079,35000000,0.859878978,0,358532489.5,172.6875402
1936,,,2076192,5.000486531,35000000,0.873580736,0,358570377.4,172.705789
1937,,,2076192,5.000485106,35000000,0.868439477,0,358609733.3,172.7247448
1938,,,2076192,5.000483297,35000000,0.871893978,0,358650690.9,172.744472
1939,,,2076192,5.000481358,35000000,0.864119277,0,363041288.1,174.8592077
1940,,,2076192,5.000479486,35000000,0.869075799,0,363087839.6,174.8816293
1941,,,2076192,5.000476817,35000000,0.877324617,0,363136538.3,174.905085
1942,,,2076192,5.000473692,35000000,0.873593618,0,363183546.6,174.9277266
1943,,,2076192,5.000470295,35000000,0.873703886,0,363229361.6,174.9497934
1944,,,2076192,5.000466821,35000000,0.885456841,0,363274400,174.9714862
1945,,,2076192,5.000463441,35000000,0.883872061,0,363319008.9,174.9929722
1946,,,2076192,5.000460012,35000000,0.888992318,0,363359822.7,175.0126302
1947,,,2076192,5.00045628,35000000,0.894630177,0,363397475.3,175.0307656
1948,,,2076192,5.000488758,35000000,0.901035056,0,365632636.1,176.1073331
1949,,,2076192,5.000502086,35000000,0.900794442,0,365667446.3,176.1240994
1950,,,2076192,5.00050509,35000000,0.920336712,0,365700611.6,176.1400735
1951,,,2076192,5.000504398,35000000,0.913335095,0,364358180,175.49349
1952,,,2076192,5.000502586,35000000,0.912662707,0,364384325.9,175.5060832
1953,,,2076192,5.000500269,35000000,0.916923132,0,364411337.8,175.5190935
1954,,,2076192,5.000497844,35000000,0.925377802,0,364439268.6,175.5325464
1955,,,2076192,5.000495474,35000000,0.936849008,0,364468003.6,175.5463867
1956,,,2076192,5.000493191,35000000,0.942240973,0,364497446.2,175.5605677
1957,,,2076192,5.000490946,35000000,0.948509016,0,364527379.4,175.5749851
1958,,,2076192,5.00048864,35000000,0.930043107,0,364557640.9,175.5895606
1959,,,2076192,5.000486222,35000000,0.938420019,0,364588114.2,175.604238
1960,,,2076192,5.000483274,35000000,0.941770334,0,364618716.8,175.6189778
1961,,,2076192,5.000480348,35000000,0.973317446,0,364649395.5,175.6337542
1962,,,2076192,5.000477803,35000000,0.97353671,0,364680117,175.6485513
1963,,,2076192,5.000475703,35000000,0.978207663,0,364712622.4,175.6642075
1964,,,2076192,5.000473479,35000000,0.968719298,0,364746761.5,175.6806507
1965,,,2076192,5.000471304,35000000,0.959894525,0,364782471.7,175.6978505
1966,,,2076192,5.000469137,35000000,0.969463999,0,364822054.2,175.7169155
1967,,,2076192,5.000467091,35000000,0.981887673,0,364865117.4,175.7376569
1968,,,2076192,5.000465538,35000000,0.994381167,0,364911382.8,175.7599407
1969,,,2076192,5.000464188,35000000,1.001220081,0,364960647.4,175.783669
1970,,,2076192,5.000463287,35000000,0.981581261,0,369369111.9,177.9070105
1971,,,2076192,5.000462105,35000000,0.979967812,0,369426783.9,177.9347883
1972,,,2076192,5.000460585,35000000,0.983820918,0,369488125.9,177.9643337
1973,,,2076192,5.000459221,35000000,0.982721747,0,369553046,177.9956025
1974,,,2076192,5.000458171,35000000,0.983578647,0,369621435.9,178.0285426
1975,,,2076192,5.000456841,35000000,0.987374985,0,369690097.2,178.0616134
1976,,,2076192,5.000455414,35000000,0.987849147,0,369759199.1,178.0948964
1977,,,2076192,5.000453745,35000000,0.983751269,0,369828884.6,178.1284605
1978,,,2076192,5.000452016,35000000,0.985429807,0,369899189.2,178.1623228
1979,,,2076192,5.000450265,35000000,0.986316686,0,376499882.1,181.3415533
1980,,,2076192,5.00044872,35000000,0.987176143,0,376564108.3,181.3724878
1981,,,2076192,5.000447338,35000000,0.99107903,0,376629229.4,181.4038535
1982,,,2076192,5.000446121,35000000,0.998262598,0,376695539.8,181.435792
1983,,,2076192,5.00044524,35000000,1.009110018,0,376763591.9,181.4685693
1984,,,2076192,5.000444759,35000000,1.008358138,0,376833936.7,181.502451
1985,,,2076192,5.000443943,35000000,1.009416938,0,376906969.2,181.5376272
1986,,,2076192,5.000442935,35000000,1.00863081,0,376982988.2,181.5742418
1987,,,2076192,5.000442071,35000000,1.011695761,0,377062206.7,181.6123974
1988,,,2076192,5.00044126,35000000,1.012838484,0,377144748.1,181.6521536
1989,,,2076192,5.000440183,35000000,1.013986232,0,377230677.3,181.6935415
1990,,,2076192,5.000438921,35000000,1.015197492,0,377319580.3,181.7363617
1991,,,2076192,5.000437529,35000000,1.012071127,0,373008326.2,179.6598418
1992,,,2076192,5.000436364,35000000,1.012618184,0,370650651.9,178.5242655
1993,,,2076192,5.000435201,35000000,0.996686997,0,370742624,178.568564
1994,,,2076192,5.000434305,35000000,1.002520563,0,375252187,180.7405996
1995,,,2076192,5.000433597,35000000,1.004569025,0,375350433.2,180.78792
1996,,,2076192,5.000432898,35000000,0.989810083,0,371015350.2,178.6999228
1997,,,2076192,5.00043191,35000000,0.989756952,0,371097404.8,178.7394445
1998,,,2076192,5.000430718,35000000,0.968559534,0,371175435.2,178.7770279
1999,,,2076192,5.00042961,35000000,0.97421088,0,371250545.3,178.8132048
